race,workclass,fnlwgt,education,education.num,marital.status,occupation,hours.per.week,native.country,income,sex
84,10,370791,25,9,40,57,40,93,5,0
84,10,209134,35,3,41,58,40,93,5,1
84,10,88902,25,9,41,58,40,93,5,1
81,10,86912,21,10,43,50,40,93,5,0
81,10,134367,20,13,41,50,37,93,6,0
81,10,198058,25,9,41,51,40,93,6,1
81,10,183611,25,9,41,53,40,93,6,1
81,10,191982,29,11,43,52,40,93,6,0
84,10,59833,25,9,40,54,80,93,5,1
81,10,172364,25,9,41,53,40,93,5,1
81,10,19091,25,9,40,57,55,93,5,0
81,10,191136,20,13,41,51,48,93,6,1
81,10,235853,25,9,41,58,40,93,5,1
81,10,213722,25,9,40,60,40,93,5,1
81,10,41332,21,10,40,57,41,93,5,0
81,10,285775,29,11,40,51,40,93,5,1
81,10,470663,20,13,40,50,50,93,5,1
81,10,90416,25,9,40,51,40,93,5,1
84,10,224359,25,9,41,58,40,93,5,1
81,10,186385,34,6,41,53,40,93,5,1
81,10,18915,29,11,41,58,48,93,5,1
81,10,190987,21,10,41,50,40,93,6,1
81,10,98287,25,9,41,55,50,93,5,1
81,10,91436,20,13,41,57,43,93,6,1
81,10,165622,31,13,40,55,55,93,5,1
81,10,98391,21,10,43,55,54,93,5,0
81,10,131378,35,3,41,51,40,93,5,1
81,10,187581,21,10,41,51,40,93,6,1
81,10,135293,29,11,40,57,40,93,5,0
81,10,29836,34,6,41,51,40,93,5,1
81,10,29865,33,5,41,60,40,93,5,1
84,10,224384,21,10,43,55,40,93,5,0
81,10,80771,20,13,41,52,40,93,6,0
81,10,164733,31,13,41,52,41,93,5,1
81,10,185251,25,9,40,55,40,93,5,1
81,10,173590,20,13,41,52,3,93,5,1
81,10,5987,25,9,40,57,25,93,5,0
81,10,244366,25,9,43,53,40,93,5,1
84,10,75073,21,10,40,51,55,93,5,1
81,10,179008,25,9,41,56,55,93,5,1
81,10,170800,25,9,40,55,30,93,5,0
81,10,373344,23,2,41,56,40,93,5,1
81,10,91931,25,9,40,53,40,93,5,1
84,10,98390,21,10,43,51,43,93,5,0
84,10,262478,25,9,40,56,30,93,5,1
81,10,203204,30,11,41,57,25,93,6,0
81,10,182276,25,9,41,54,25,93,5,0
81,10,275385,25,9,40,60,43,93,5,1
84,10,198600,25,9,40,55,40,93,5,1
81,10,202560,21,10,40,54,40,93,5,0
81,10,98309,21,10,43,51,50,93,5,1
81,10,287986,21,10,40,60,40,93,5,1
81,10,90411,20,13,40,52,40,93,5,1
81,10,198668,24,4,40,54,40,93,5,0
81,10,91583,25,9,40,51,40,93,5,1
81,10,234164,21,10,41,52,40,93,6,1
81,10,205309,25,9,41,56,24,93,5,1
81,10,191576,20,13,41,50,50,93,6,1
81,10,19916,34,6,40,51,40,93,5,1
81,10,206511,28,7,40,60,25,93,5,1
81,10,39166,25,9,43,54,40,93,5,0
81,10,90827,25,9,40,54,40,93,5,1
81,10,77820,20,13,41,50,50,93,6,1
81,10,19090,30,11,43,50,40,93,5,1
81,10,90682,25,9,41,55,60,93,5,1
81,10,133058,25,9,41,53,60,93,6,1
81,10,24090,29,11,41,51,40,93,5,1
81,10,132565,21,10,40,51,40,93,5,1
81,10,93359,32,16,41,50,57,93,6,1
81,10,165201,21,10,40,57,4,93,5,0
81,10,264326,30,11,43,53,40,93,5,1
81,10,37359,20,13,41,55,60,93,6,1
81,10,137747,21,10,41,59,43,93,5,1
81,10,135606,31,13,43,50,50,93,6,0
81,10,1903,28,7,41,58,40,93,5,1
81,10,303822,34,6,40,51,40,93,5,1
81,10,288566,20,13,40,54,40,93,5,1
81,10,234190,25,9,41,55,40,93,5,1
81,10,190482,25,9,43,53,40,93,5,1
81,10,381935,20,13,41,51,40,93,5,1
81,10,186913,25,9,41,51,8,93,5,1
81,10,131707,29,11,41,53,40,93,5,1
81,10,53447,25,9,43,56,40,93,5,0
81,10,91772,20,13,40,51,40,93,5,1
81,10,344413,21,10,40,58,40,93,5,1
81,10,191138,28,7,40,51,20,93,5,1
81,10,98134,21,10,41,51,40,93,5,1
81,10,30690,25,9,40,54,35,93,5,1
84,10,416829,28,7,43,54,21,93,5,0
81,10,350001,21,10,40,56,20,93,5,1
81,10,339852,21,10,41,50,60,93,5,1
81,10,90937,33,5,41,51,40,93,5,1
81,10,250135,25,9,40,52,40,93,5,0
81,10,91628,21,10,41,57,40,93,6,0
81,10,430005,34,6,41,58,50,93,6,1
81,10,90430,25,9,41,51,40,93,6,1
81,10,169388,28,7,43,54,13,93,5,0
81,10,98057,21,10,41,50,40,93,6,1
81,10,75741,21,10,41,58,43,93,5,1
81,10,339324,20,13,40,59,40,93,5,1
81,10,206051,20,13,41,57,40,93,6,1
81,10,416263,31,13,43,50,40,93,6,1
81,10,277647,20,13,41,52,40,93,6,1
81,10,193061,21,10,43,50,60,93,5,1
81,10,19011,26,8,43,58,40,93,5,1
81,10,89002,20,13,40,52,50,93,5,1
81,10,232900,28,7,40,60,25,93,5,1
81,10,193491,25,9,41,53,40,93,6,1
81,10,98131,25,9,41,53,43,93,6,1
81,10,90028,31,13,41,50,50,93,6,1
81,10,174419,20,13,40,52,40,93,5,0
81,10,57916,24,4,40,53,40,93,5,1
81,10,383384,25,9,41,52,40,93,5,1
81,10,90813,28,7,40,59,40,93,5,1
81,10,174198,28,7,40,54,20,93,5,1
81,10,263613,20,13,41,50,40,93,6,1
81,10,93118,28,7,40,51,40,93,5,1
81,10,220262,25,9,43,55,40,93,5,0
84,10,280483,25,9,43,51,40,93,5,0
81,10,351324,21,10,40,55,40,93,5,0
81,10,58602,35,3,40,54,35,93,5,1
81,10,185832,21,10,41,53,48,93,6,1
81,10,183205,25,9,43,50,43,93,5,0
81,10,244366,34,6,41,60,40,93,5,1
81,10,181313,29,11,40,54,30,93,5,0
81,10,237713,20,13,41,50,60,93,5,1
84,10,174754,25,9,40,54,38,93,5,0
81,10,167062,25,9,41,57,40,93,5,1
81,10,190325,28,7,40,51,30,93,5,1
84,10,90859,25,9,43,51,40,93,5,0
81,10,13391,21,10,44,62,10,93,5,0
81,10,180881,20,13,41,50,40,93,5,1
81,10,183066,34,6,40,54,40,93,5,0
81,10,172047,21,10,40,56,10,93,5,1
81,10,302604,21,10,43,54,40,93,5,0
81,10,248091,25,9,41,58,40,93,5,1
81,10,36417,30,11,41,57,43,93,6,1
81,10,53181,31,13,41,52,55,93,6,1
81,10,18912,21,10,40,53,40,93,5,0
81,10,248980,28,7,41,57,40,93,6,1
81,10,91381,25,9,41,59,80,93,6,1
81,10,198259,25,9,40,55,30,93,5,0
81,10,167939,25,9,41,54,25,93,5,0
83,10,13915,25,9,40,51,40,93,5,1
81,10,272910,21,10,40,55,50,93,5,1
81,10,174303,20,13,44,52,50,93,5,0
81,10,91800,29,11,40,53,35,93,5,1
81,10,19813,30,11,41,51,50,93,6,1
81,10,202044,20,13,43,52,43,93,5,0
81,10,300528,28,7,41,57,40,93,6,1
84,10,13391,21,10,40,51,40,93,5,0
81,10,74393,25,9,41,51,70,93,5,1
81,10,302413,25,9,43,53,55,93,5,1
81,10,344490,21,10,40,54,30,93,5,0
81,10,349138,25,9,41,51,40,93,6,1
84,10,234198,25,9,41,54,60,93,6,0
81,10,189128,25,9,43,62,50,93,5,0
81,10,90681,21,10,41,57,40,93,5,0
81,10,187376,21,10,41,55,60,93,6,1
81,10,26698,25,9,41,53,40,93,5,0
81,10,41316,25,9,41,58,40,93,6,1
81,10,98652,21,10,40,57,25,93,5,0
81,10,191554,25,9,41,53,43,93,6,1
81,10,244389,28,7,40,55,40,93,5,0
81,10,139878,28,7,41,53,40,93,5,1
84,10,180441,34,6,41,53,40,93,5,1
84,10,187891,25,9,40,57,40,93,5,1
81,10,330134,21,10,41,50,40,93,5,1
81,10,251905,30,11,41,51,43,93,5,1
81,10,218915,25,9,41,54,40,93,5,1
81,10,191891,25,9,40,57,40,93,5,0
81,10,9917,25,9,41,54,13,93,5,1
81,10,118058,21,10,41,58,50,93,5,1
81,10,258589,25,9,40,55,60,93,6,1
81,10,138810,20,13,40,52,70,93,5,1
81,10,170482,21,10,40,55,43,93,5,1
81,10,24981,25,9,41,53,44,93,5,1
81,10,165001,20,13,41,51,50,93,5,1
81,10,340260,25,9,43,51,48,93,5,0
81,10,93480,25,9,40,57,50,93,5,0
81,10,185177,28,7,40,60,49,93,5,1
81,10,288608,25,9,40,51,40,93,5,1
81,10,98118,28,7,40,53,40,93,5,1
81,10,17986,25,9,43,54,40,93,5,0
81,10,132878,25,9,41,58,40,93,5,1
81,10,139011,20,13,41,59,40,93,5,1
81,10,58343,25,9,41,55,44,93,5,1
81,10,91601,21,10,41,60,35,93,5,0
81,10,357781,24,4,41,56,40,93,5,1
80,10,19078,27,13,40,52,40,93,5,0
81,10,34303,29,11,41,51,40,93,6,1
81,10,223513,21,10,40,54,40,93,5,1
81,10,372525,31,13,43,52,48,93,5,1
81,10,91365,25,9,41,57,20,93,5,0
81,10,98168,30,11,43,55,40,93,5,0
83,10,301867,25,9,40,55,20,93,5,0
81,10,191983,21,10,41,61,50,93,5,1
81,10,91803,25,9,41,60,40,93,5,1
81,10,436236,25,9,41,51,40,93,6,1
84,10,91255,25,9,40,50,40,93,5,0
81,10,23590,21,10,43,57,40,93,5,0
81,10,136986,21,10,41,53,50,93,6,1
81,10,53878,25,9,40,51,40,93,5,1
81,10,200908,25,9,41,50,40,93,6,1
81,10,173736,29,11,40,51,55,93,5,1
84,10,213385,29,11,40,50,40,93,5,0
84,10,91509,34,6,43,58,50,93,5,1
81,10,329054,28,7,40,57,13,93,5,0
81,10,274138,25,9,41,53,40,93,5,1
81,10,91913,20,13,41,50,40,93,5,1
81,10,90579,29,11,40,59,38,93,5,0
81,10,56483,20,13,40,57,37,93,5,0
84,10,49879,25,9,41,56,35,93,5,1
81,10,255474,28,7,41,55,40,93,5,1
81,10,85985,25,9,40,60,40,93,5,1
81,10,184098,30,11,41,58,40,93,5,1
81,10,91816,24,4,43,60,70,93,5,1
81,10,43869,20,13,40,60,40,93,5,1
81,10,186539,21,10,41,52,40,93,5,1
81,10,326310,21,10,41,51,44,93,5,1
81,10,247291,25,9,41,51,43,93,6,1
81,10,72793,20,13,40,54,13,93,5,0
84,10,261375,25,9,40,57,60,93,5,0
81,10,77905,20,13,43,57,8,93,5,0
81,10,66838,21,10,40,55,9,93,5,0
81,10,10908,29,11,43,54,20,93,5,1
81,10,80574,25,9,43,54,38,93,5,0
81,10,198663,25,9,40,59,40,93,5,1
81,10,25991,21,10,40,54,40,93,5,1
81,10,91789,20,13,40,50,40,93,5,0
81,10,293138,25,9,40,54,40,93,5,1
81,10,189811,20,13,41,50,40,93,6,1
84,10,360593,25,9,43,55,30,93,5,0
84,10,133504,25,9,41,56,40,93,5,1
81,10,439048,25,9,40,60,30,93,5,1
81,10,209183,20,13,40,57,50,93,5,0
81,10,29155,28,7,40,52,24,93,5,0
81,10,84347,20,13,41,59,40,93,6,1
81,10,91585,21,10,40,55,25,93,5,1
81,10,132320,28,7,40,51,35,93,5,1
81,10,90172,21,10,40,54,16,93,5,1
81,10,90137,25,9,43,53,40,93,5,1
81,10,93480,21,10,43,50,40,93,5,0
81,10,179113,25,9,40,57,40,93,5,0
81,10,13498,20,13,41,55,50,93,6,1
84,10,226388,25,9,41,51,40,93,5,1
81,10,28648,28,7,40,54,40,93,5,0
84,10,281311,30,11,40,57,43,93,5,0
81,10,213716,25,9,40,54,40,93,5,0
84,10,313177,34,6,40,60,40,93,5,1
81,10,19010,21,10,43,50,40,93,5,0
81,10,203783,25,9,43,52,72,93,5,0
81,10,205498,21,10,41,61,43,93,5,1
81,10,80933,25,9,41,51,52,93,5,1
81,10,91607,25,9,40,60,30,93,5,1
81,10,90591,25,9,40,51,40,93,5,1
84,10,56269,21,10,40,51,40,93,5,1
84,10,132503,21,10,40,60,43,93,5,1
81,10,118652,30,11,41,59,40,93,5,1
81,10,182689,21,10,41,55,40,93,5,1
81,10,90513,25,9,41,58,50,93,6,1
81,10,84306,21,10,41,54,40,93,5,1
81,10,91507,25,9,40,51,43,93,5,1
80,10,88050,30,11,41,50,6,93,5,1
81,10,305498,25,9,43,55,33,93,5,0
81,10,291308,28,7,40,62,20,93,5,0
81,10,90439,32,16,41,52,50,93,6,1
81,10,176017,34,6,40,54,13,93,5,1
81,10,213341,21,10,40,57,20,93,5,1
81,10,384308,20,13,41,52,40,93,6,1
81,10,254904,25,9,40,51,30,93,5,0
81,10,98985,34,6,43,60,36,93,5,0
81,10,193985,25,9,40,51,44,93,5,1
81,10,205829,25,9,40,55,35,93,5,0
81,10,37072,21,10,40,51,40,93,5,1
81,10,98009,21,10,40,55,13,93,5,0
81,10,135056,21,10,41,57,40,93,5,0
81,10,280618,21,10,41,60,40,93,5,1
81,10,226717,26,8,40,60,20,93,5,1
81,10,291355,21,10,43,57,60,93,5,0
81,10,166210,21,10,43,59,55,93,5,1
81,10,330263,25,9,43,54,40,93,5,1
81,10,247043,25,9,41,58,40,93,6,1
81,10,98557,20,13,40,57,40,93,5,0
81,10,56986,26,8,40,55,18,93,5,0
84,10,220690,29,11,40,50,40,93,5,0
81,10,98650,35,3,40,60,30,93,5,1
81,10,17491,25,9,40,50,35,93,5,0
81,10,341841,31,13,40,52,50,93,5,0
81,10,34437,25,9,40,58,40,93,5,1
81,10,190323,25,9,41,53,40,93,5,1
81,10,28572,25,9,43,54,40,93,5,1
81,10,98277,20,13,40,51,40,93,5,1
81,10,164309,21,10,43,57,38,93,5,0
81,10,137911,25,9,40,53,1,93,5,1
81,10,173888,24,4,41,58,80,93,6,1
81,10,247006,30,11,41,50,43,93,5,1
81,10,82889,21,10,40,57,16,93,5,0
81,10,259363,25,9,41,51,50,93,6,1
81,10,1902,20,13,40,52,40,93,5,0
81,10,298050,28,7,41,51,60,93,5,1
81,10,234057,25,9,40,51,40,93,5,0
81,10,241350,25,9,40,58,40,93,5,1
81,10,278322,25,9,41,51,40,93,6,1
81,10,77820,20,13,41,50,43,93,6,1
81,10,19041,21,10,40,54,40,93,5,0
81,10,206521,25,9,40,53,40,93,5,1
81,10,131917,20,13,41,52,50,93,5,1
84,10,205844,20,13,40,50,65,93,5,0
81,10,168055,29,11,41,54,40,93,5,1
84,10,334322,25,9,41,60,40,93,5,1
81,10,190719,21,10,43,55,43,93,5,1
81,10,222162,25,9,41,60,66,93,5,1
81,10,267085,21,10,41,51,40,93,5,1
84,10,279041,21,10,40,60,10,93,5,1
81,10,31987,21,10,40,51,40,93,5,1
81,10,70691,24,4,44,54,25,93,5,0
81,10,188774,20,13,41,57,40,93,5,1
81,10,302770,21,10,41,55,60,93,5,1
81,10,183639,25,9,41,56,91,93,5,1
81,10,178551,25,9,41,58,40,93,5,1
81,10,175343,20,13,41,55,40,93,5,1
84,10,91627,21,10,43,50,40,93,5,0
81,10,90419,21,10,41,51,40,93,5,1
84,10,183701,34,6,44,54,6,93,5,0
81,10,138884,25,9,41,58,60,93,5,1
81,10,87285,25,9,40,54,24,93,5,0
81,10,198058,20,13,41,52,60,93,6,1
81,10,173628,20,13,41,50,40,93,6,1
81,10,370837,20,13,43,60,40,93,5,1
81,10,341769,20,13,40,59,20,93,5,0
84,10,252168,21,10,40,54,40,93,5,1
81,10,80430,28,7,40,54,30,93,5,0
81,10,189323,20,13,43,55,60,93,5,1
81,10,226084,25,9,44,62,40,93,5,0
81,10,98817,25,9,40,55,20,93,5,0
81,10,173679,29,11,41,54,20,93,5,1
81,10,35854,21,10,41,55,40,93,5,0
81,10,226505,25,9,41,57,41,93,6,0
81,10,136419,25,9,41,51,50,93,6,1
81,10,66410,21,10,43,50,43,93,5,0
81,10,205309,25,9,41,57,20,93,5,1
83,10,137547,25,9,43,51,40,93,5,1
81,10,193643,21,10,40,54,20,93,5,1
81,10,191484,25,9,40,60,40,93,5,1
81,10,351871,20,13,40,55,50,93,6,1
84,10,324131,25,9,44,53,40,93,5,0
81,10,90490,28,7,43,54,35,93,5,0
84,10,188243,28,7,40,62,40,93,5,0
81,10,50349,25,9,44,54,34,93,5,0
81,10,22912,20,13,41,51,40,93,6,1
81,10,188910,29,11,40,55,40,93,5,1
81,10,356882,32,16,40,52,20,93,5,1
81,10,301835,35,3,43,53,40,93,5,1
81,10,313729,25,9,41,57,40,93,5,1
81,10,98917,25,9,41,51,43,93,5,1
81,10,191732,28,7,40,54,11,93,5,0
84,10,250541,34,6,40,54,20,93,5,1
81,10,218785,21,10,41,57,65,93,5,0
81,10,19198,25,9,43,51,50,93,5,1
81,10,38721,25,9,43,62,22,93,5,0
81,10,201319,20,13,41,50,40,93,6,0
81,10,279337,20,13,43,50,55,93,6,1
81,10,87560,21,10,40,53,50,93,5,0
84,10,208431,21,10,44,50,32,93,5,0
81,10,163205,21,10,43,54,30,93,5,0
84,10,91556,21,10,43,57,32,93,5,0
84,10,181721,34,6,40,56,60,93,5,1
81,10,90865,21,10,40,57,40,93,5,0
81,10,38903,21,10,41,51,40,93,5,1
81,10,300871,21,10,40,57,40,93,5,1
84,10,28891,28,7,43,53,40,93,5,1
81,10,90907,25,9,43,53,40,93,5,1
84,10,358533,21,10,41,61,40,93,6,1
81,10,91613,20,13,40,52,8,93,5,0
81,10,198816,25,9,43,53,40,93,5,1
81,10,98228,25,9,43,55,43,93,5,0
81,10,22243,25,9,41,50,60,93,6,1
84,10,226918,20,13,40,55,48,93,5,1
81,10,398652,25,9,41,55,50,93,6,1
81,10,268840,21,10,41,57,16,93,6,0
81,10,91384,32,16,41,52,60,93,6,1
81,10,174767,21,10,41,50,43,93,6,1
81,10,177727,30,11,41,51,43,93,6,1
84,10,136000,34,6,44,54,20,93,5,0
84,10,228806,33,5,43,62,6,93,5,0
81,10,16903,25,9,40,57,40,93,5,1
81,10,253752,34,6,41,56,40,93,5,0
81,10,98658,21,10,40,59,10,93,5,0
81,10,16907,25,9,43,55,26,93,5,0
81,10,118376,21,10,40,54,13,93,5,0
81,10,13914,25,9,41,52,40,93,5,1
81,10,19085,25,9,43,54,40,93,5,1
81,10,213390,20,13,43,52,40,93,5,0
81,10,131826,21,10,41,57,40,93,6,1
81,10,29040,25,9,41,58,55,93,6,1
81,10,3913,20,13,41,55,43,93,5,1
81,10,255161,25,9,40,55,25,93,5,1
81,10,49050,25,9,43,57,40,93,5,1
81,10,318082,21,10,40,55,35,93,5,1
81,10,60358,21,10,40,55,40,93,5,1
81,10,9891,34,6,40,55,11,93,5,0
81,10,138040,20,13,40,50,43,93,5,0
81,10,232784,30,11,40,50,40,93,5,1
81,10,349368,21,10,41,57,40,93,5,0
81,10,98176,25,9,41,55,24,93,5,1
81,10,118478,25,9,41,51,60,93,6,1
81,10,171373,28,7,44,56,40,93,5,0
81,10,228860,21,10,41,54,35,93,5,1
81,10,47771,28,7,40,52,20,93,5,0
81,10,201680,25,9,40,57,60,93,5,1
81,10,337378,25,9,41,51,40,93,5,1
81,10,227713,20,13,41,55,60,93,5,1
84,10,177285,29,11,40,52,38,93,5,0
81,10,280167,31,13,41,52,40,93,6,1
81,10,173682,31,13,41,53,40,93,5,1
81,10,90688,29,11,43,50,50,93,5,0
81,10,33669,21,10,41,58,60,93,5,1
81,10,98776,25,9,41,55,50,93,5,0
81,10,43354,28,7,41,51,40,93,6,1
81,10,248010,20,13,41,51,40,93,5,1
81,10,405577,21,10,40,57,40,93,5,1
81,10,91476,20,13,41,50,40,93,5,1
81,10,175878,24,4,41,51,35,93,5,1
84,10,213891,28,7,43,57,40,93,5,0
81,10,98262,28,7,40,55,20,93,5,0
81,10,75363,21,10,43,50,40,93,5,0
81,10,272671,20,13,43,55,50,93,5,1
81,10,222434,25,9,43,53,40,93,5,1
81,10,17906,25,9,43,60,40,93,5,0
81,10,367037,25,9,43,57,40,93,5,0
81,10,304131,25,9,41,57,43,93,6,1
81,10,91017,21,10,41,51,43,93,5,1
81,10,184418,20,13,43,57,40,93,5,1
81,10,326886,25,9,41,51,40,93,6,1
84,10,21982,25,9,43,54,30,93,5,0
81,10,177487,25,9,41,51,40,93,5,1
81,10,171313,20,13,41,52,40,93,6,1
81,10,191981,25,9,41,59,36,93,5,0
81,10,198362,25,9,41,54,30,93,5,1
81,10,20491,31,13,40,52,40,93,5,0
81,10,391867,29,11,41,51,40,93,6,1
81,10,91080,30,11,41,50,40,93,6,1
82,10,28991,28,7,40,53,11,93,5,1
81,10,17098,25,9,43,57,40,93,5,0
81,10,447739,32,16,40,52,60,93,5,1
81,10,90377,21,10,40,57,40,93,5,1
81,10,66118,20,13,43,52,40,93,5,0
81,10,274883,25,9,41,58,40,93,5,1
81,10,177416,25,9,43,54,20,93,5,0
81,10,235891,25,9,41,51,38,93,5,1
81,10,167309,20,13,40,57,40,93,5,1
81,10,90983,25,9,40,51,40,93,5,1
84,10,265914,20,13,40,60,40,93,5,1
81,10,170090,21,10,43,54,50,93,5,0
81,10,326136,21,10,41,51,40,93,6,1
81,10,216932,31,13,41,50,40,93,6,1
84,10,29813,25,9,40,51,40,93,5,1
81,10,367200,25,9,43,51,40,93,5,1
81,10,98741,28,7,40,53,40,93,5,0
81,10,191651,21,10,40,59,43,93,5,0
81,10,330571,20,13,40,57,25,93,5,0
81,10,204135,25,9,41,58,40,93,5,1
82,10,163393,21,10,40,59,40,93,5,0
81,10,36251,34,6,40,54,13,93,5,0
81,10,79303,25,9,41,56,43,93,5,1
81,10,272338,29,11,43,52,40,93,5,0
81,10,138390,25,9,40,57,30,93,5,1
81,10,77774,25,9,40,53,34,93,5,0
81,10,168827,20,13,40,55,2,93,5,1
81,10,373432,33,5,41,51,43,93,5,1
81,10,57600,20,13,41,52,40,93,5,1
81,10,227591,25,9,40,57,30,93,5,0
81,10,279313,20,13,43,55,40,93,5,0
81,10,276133,25,9,40,56,50,93,5,1
81,10,136313,21,10,41,57,40,93,5,0
81,10,18490,25,9,41,57,40,93,6,0
81,10,138647,21,10,40,57,40,93,5,0
83,10,22055,21,10,41,52,60,93,5,1
81,10,270721,20,13,40,52,32,93,5,1
81,10,98321,21,10,43,51,48,93,5,1
84,10,79050,25,9,40,58,72,93,5,1
81,10,91912,24,4,41,52,43,93,5,0
81,10,331643,21,10,41,51,40,93,6,1
84,10,340332,20,13,43,50,43,93,5,0
81,10,184813,21,10,41,54,20,93,5,1
81,10,191886,21,10,40,55,43,93,6,1
81,10,382498,25,9,43,57,50,93,5,0
81,10,134032,25,9,41,50,60,93,5,1
81,10,224416,31,13,40,50,38,93,5,1
84,10,230408,25,9,43,54,20,93,5,0
81,10,174713,21,10,40,54,20,93,5,1
81,10,139131,21,10,41,55,40,93,5,1
81,10,3490,25,9,41,51,43,93,5,1
81,10,331381,20,13,40,57,40,93,5,1
81,10,339131,25,9,43,60,40,93,5,0
81,10,164857,20,13,40,52,98,93,5,1
81,10,200677,34,6,40,53,40,93,5,0
81,10,193882,21,10,41,52,40,93,6,1
81,10,138026,25,9,41,57,40,93,5,0
81,10,91385,31,13,41,50,40,93,6,1
81,10,49020,31,13,41,50,60,93,6,1
81,10,283713,25,9,40,51,40,93,5,1
81,10,166416,25,9,41,60,40,93,5,1
81,10,136334,34,6,41,53,40,93,5,1
81,10,200419,30,11,43,52,50,93,5,0
84,10,321919,21,10,41,59,40,93,6,1
81,10,213935,21,10,40,60,40,93,5,1
81,10,13298,29,11,41,56,40,93,6,1
81,10,222247,26,8,41,58,40,93,6,1
81,10,165798,25,9,43,50,60,93,5,1
81,10,257874,20,13,40,55,30,93,5,0
81,10,357173,25,9,41,51,40,93,5,1
81,10,172047,25,9,40,60,40,93,5,1
81,10,19077,21,10,43,54,40,93,5,0
81,10,82388,21,10,41,61,38,93,5,1
81,10,289030,20,13,43,52,48,93,6,0
81,10,383402,21,10,43,54,35,93,5,0
81,10,280362,25,9,41,58,35,93,5,1
81,10,173704,31,13,41,52,40,93,5,1
81,10,22418,25,9,41,51,40,93,5,1
81,10,54816,29,11,41,51,40,93,6,1
81,10,358198,21,10,41,55,43,93,6,1
81,10,190044,34,6,41,58,40,93,5,1
81,10,91698,31,13,40,50,32,93,5,1
81,10,53366,25,9,41,58,40,93,5,1
84,10,236136,29,11,43,57,40,93,5,0
81,10,326232,24,4,43,60,48,93,5,1
81,10,58981,25,9,43,57,48,93,6,1
81,10,220589,30,11,40,57,40,93,5,0
81,10,91255,21,10,43,57,40,93,5,0
81,10,177083,21,10,43,59,30,93,5,0
84,10,49191,21,10,43,50,40,93,5,0
81,10,174051,21,10,40,54,35,93,5,1
81,10,191901,25,9,41,57,40,93,5,1
81,10,19917,21,10,41,55,50,93,6,1
81,10,174907,25,9,40,54,30,93,5,0
81,10,16798,31,13,41,50,40,93,5,1
81,10,213131,25,9,41,53,50,93,5,1
81,10,200418,35,3,41,58,40,93,5,1
81,10,131834,25,9,43,58,43,93,5,1
81,10,78413,29,11,40,55,54,93,5,0
81,10,182675,21,10,41,50,43,93,6,0
81,10,90178,20,13,43,52,13,93,5,0
81,10,191919,25,9,41,51,40,93,5,1
81,10,167413,25,9,41,55,50,93,5,1
81,10,223213,25,9,41,55,50,93,5,1
81,10,22243,20,13,41,52,60,93,5,1
81,10,137901,29,11,43,57,41,93,5,0
81,10,29061,25,9,41,51,40,93,6,1
81,10,257758,32,16,41,52,40,93,6,1
81,10,205493,25,9,41,50,60,93,6,0
81,10,71650,25,9,40,56,40,93,5,1
81,10,98217,21,10,43,55,38,93,5,0
81,10,90798,34,6,40,54,20,93,5,0
81,10,186188,21,10,43,57,40,93,5,0
81,10,249835,20,13,41,56,60,93,5,1
81,10,98277,31,13,41,50,38,93,6,1
81,10,193165,21,10,41,58,52,93,6,1
81,10,221318,25,9,40,54,40,93,5,0
81,10,133907,25,9,41,51,40,93,5,1
81,10,98683,21,10,40,50,40,93,5,1
81,10,9098,25,9,40,54,38,93,5,0
81,10,36987,20,13,40,55,40,93,5,0
81,10,13918,25,9,41,51,43,93,5,0
81,10,276552,25,9,43,51,40,93,5,1
81,10,50402,21,10,43,53,40,93,5,1
81,10,277760,25,9,43,50,40,93,5,0
81,10,182752,21,10,41,57,40,93,6,0
81,10,173002,25,9,40,57,40,93,5,0
81,10,26902,28,7,43,56,40,93,5,1
81,10,16498,20,13,41,54,40,93,5,1
81,10,325744,25,9,40,51,40,93,5,1
81,10,133616,21,10,43,57,40,93,5,0
81,10,83401,35,3,44,53,40,93,5,0
81,10,239880,25,9,43,57,8,93,5,0
81,10,201737,21,10,43,57,40,93,5,0
81,10,133540,25,9,41,51,40,93,5,1
81,10,28334,25,9,41,58,40,93,5,1
81,10,243873,21,10,41,57,40,93,5,0
80,10,69051,25,9,41,58,40,93,6,1
81,10,225507,29,11,40,54,40,93,5,0
81,10,98801,20,13,40,57,20,93,5,0
84,10,118536,25,9,43,53,40,93,5,1
81,10,198078,25,9,41,58,40,93,6,1
81,10,78261,27,13,40,52,50,93,5,1
81,10,23490,25,9,40,55,40,93,5,1
84,10,90717,25,9,40,54,40,93,5,0
81,10,257683,20,13,40,52,40,93,5,1
81,10,40388,20,13,40,50,55,93,5,1
81,10,55413,20,13,40,50,40,93,5,1
81,10,182893,25,9,40,51,40,93,5,0
81,10,188274,25,9,40,58,40,93,5,1
81,10,29091,21,10,41,50,40,93,5,1
81,10,209801,33,5,41,53,40,93,5,0
81,10,134084,34,6,41,54,40,93,5,1
81,10,235829,21,10,40,57,40,93,5,0
81,10,59131,20,13,41,50,40,93,5,0
84,10,64138,21,10,43,54,41,93,5,0
81,10,193621,25,9,41,59,37,93,5,0
81,10,554986,21,10,43,50,40,93,5,0
81,10,29819,25,9,43,55,30,93,5,0
81,10,228493,21,10,40,55,48,93,5,1
84,10,24364,21,10,41,54,30,93,5,0
81,10,235259,21,10,43,57,40,93,5,0
81,10,343476,25,9,41,51,30,93,5,1
